ano_criacao_pedido;procedimento_contratacao_grupo;procedimento_contratacao_detalhamento_1;procedimento_contratacao_especializacao;codigo_orgao_entidade_compra;nome_orgao_entidade_compra;numero_processo_original_formatado;numero_processo_formatado;data_criacao_pedido;data_licitacao;numero_contrato;indicador_termo_de_contrato;situacao_processo;item_material_servico;situacao_compra_item_processo;criterio_julgamento;objeto_processo;nome_empresarial_nome_fornecedor;cnpj_cpf_fornecedor_formatado;numero_parecer_juridico;data_parecer_juridico;edital_retificacao_arquivos;contrato_termoaditivo_arquivos;valor_total_referencia_item_processo;valor_total_homologado;valor_total_atualizado
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000389/2026;2026-06-09;;0;NÃO;Concluído;"METRONIDAZOL - PRINCIPIO ATIVO: METRONIDAZOL; CONCENTRACAO/DOSAGEM: 5 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: BOLSA OU FRASCO 100 ML (SISTEMA FECHADO); COMPONENTE: .;";Com Fornecedor Vencedor;Por item;MMH;HALEX ISTAR INDUSTRIA FARMACEUTICA SA;01.571.702/0001-98;;;;;1614,0;1614,0;1614,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000389/2026;2026-06-09;;0;NÃO;Concluído;"MORFINA - PRINCIPIO ATIVO: MORFINA, SULFATO; CONCENTRACAO/DOSAGEM: 0,2 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 1 ML; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;MMH;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;44.734.671/0022-86;;;;;998,0;998,0;998,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000389/2026;2026-06-09;;0;NÃO;Concluído;"NOREPINEFRINA - PRINCIPIO ATIVO: NOREPINEFRINA, HEMITARTARATO; CONCENTRACAO/DOSAGEM: 2 MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL; APRESENTACAO: AMPOLA 4 ML; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;MMH;INOVAMED HOSPITALAR LTDA;12.889.035/0002-93;;;;;2753,7;2753,7;2753,7
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000389/2026;2026-06-09;;0;NÃO;Concluído;"OMEPRAZOL - PRINCIPIO ATIVO: OMEPRAZOL; CONCENTRACAO/DOSAGEM: 20 MG; FORMA FARMACEUTICA: CAPSULA GELATINOSA DURA; APRESENTACAO: .; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;MMH;UNIAO QUIMICA FARMACEUTICA NACIONAL S A;60.665.981/0009-75;;;;;57,0;57,0;57,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000389/2026;2026-06-09;;0;NÃO;Concluído;"ONDANSETRONA - PRINCIPIO ATIVO: ONDANSETRONA; CONCENTRACAO/DOSAGEM: 8 MG; FORMA FARMACEUTICA: COMPRIMIDO ORODISPERSIVEL; APRESENTACAO: .; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;MMH;INMINAS DISTRIBUIDORA DE MEDICAMENTOS LTDA;53.269.359/0001-25;;;;;54,0;54,0;54,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000389/2026;2026-06-09;;0;NÃO;Concluído;"PARACETAMOL - PRINCIPIO ATIVO: PARACETAMOL; CONCENTRACAO/DOSAGEM: 500 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;MMH;COMERCIAL CIRURGICA RIOCLARENSE LTDA;67.729.178/0002-20;;;;;55,0;55,0;55,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000389/2026;2026-06-09;;0;NÃO;Concluído;"SALBUTAMOL, SULFATO - PRINCIPIO ATIVO: SALBUTAMOL, SULFATO; CONCENTRACAO/DOSAGEM: 100 MCG/DOSE; FORMA FARMACEUTICA: AEROSSOL; APRESENTACAO: FRASCO TUBO 200 DOSES; COMPONENTE: APLICADOR;";Com Fornecedor Vencedor;Por item;MMH;BIOTEC BIOLOGICA INDUSTRIA FARMACEUTICA LTDA;10.446.719/0001-04;;;;;1362,0;1362,0;1362,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000389/2026;2026-06-09;;0;NÃO;Concluído;"SOLUCAO DE RINGER - COMPOSICAO: COM LACTATO; FORMA FARMACEUTICA: SOLUCAO INJETAVEL INTRAVENOSA; APRESENTACAO: BOLSA OU FRASCO SISTEMA FECHADO 500ML; COMPONENTE: .;";Com Fornecedor Vencedor;Por item;MMH;HALEX ISTAR INDUSTRIA FARMACEUTICA SA;01.571.702/0001-98;;;;;2622,0;2622,0;2622,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000393/2026;2026-06-17;;0;NÃO;Concluído;"CAIXA COLETORA PARA RESIDUOS QUIMIOTERAPICOS - MATERIA-PRIMA: POLIPROPILENO RIGIDO TRANSLUCIDO; CAPACIDADE: 7 LITROS;";Com Fornecedor Vencedor;Por item;EQUIPAMENTOS DE PROTEÇÃO COLETIVA E INDIVIDUAL;MILLENIUM COMERCIO SERVICO LTDA - EPP;13.008.903/0001-60;;;;;7255,2;7255,2;7255,2
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000393/2026;2026-06-17;;0;NÃO;Concluído;"COLETOR DE MATERIAL PERFUROCORTANTE - CAPACIDADE VOLUMETRICA: 13 LITROS; REVESTIMENTO: CONFECCIONADO EM PAPELAO RIGIDO; FUNCAO: PARA DESCARTE DE MATERIAL PERFURO CORTANTE; TAMPA: COM PROTECAO CONTRA VAZAMENTOS; SEGURANCA: RESISTENTE A QUEDA E TOMBAMENTO;";Com Fornecedor Vencedor;Por item;EQUIPAMENTOS DE PROTEÇÃO COLETIVA E INDIVIDUAL;DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA;20.235.404/0001-71;;;;;19620,0;19620,0;19620,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000395/2026;2026-06-17;;0;NÃO;Concluído;"ALCA DE RESSECCAO - TIPO: ALCA COM PONTA EM TUNGSTENIO; MATERIA PRIMA: POLIPROPILENO ISOLANTE; DIMENSOES: 5MM X 24FR; COMPATIBILIDADE: HISTEROSCOPIO KARL STORZ; APLICACAO: HISTEROSCOPIA;";Com Fornecedor Vencedor;Por item;MATERIAL MÉDICO HOSPITALAR E OPME;DISTRIBUIDORA MENDONCA E MIRANDA LTDA;24.638.170/0001-64;;;;;3520,0;3520,0;3520,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000396/2026;2026-06-17;;0;NÃO;Concluído;"CANULA DESCARTAVEL PARA TRAQUEOSTOMIA - TIPO: LONGA, ARAMADA, AJUSTÁVEL, COM BALONETE; NUMERO: 8.0 ADULTO; MATERIA-PRIMA: PVC;TERMOSENSIVEL; LIVRE DE LATEX; DHEP; RADIOPACA; CARACTERISTICA ESPECIAL: RADIOPACA; COM BALONETE; DIAMETRO INTERNO: 8,0 MM; DIAMETRO EXTERNO: 11,4 MM; COMPRIMENTO TOTAL: NAO APLICAVEL; DIAMETRO CONEXAO: CONECTOR UNIVERSAL DE 15MM; COMPONENTES (1): MANDRIL DE ENTUBACAO E ASPIRACAO; COMPONENTES (2): BALONETE BAIXA PRESSAO E ALTO VOLUME; COMPONENTES (3): PLACA DE FIXACAO COM";Com Fornecedor Vencedor;Por item;MMH RESPIRATÓRIO;DISTRIBUIDORA MENDONCA E MIRANDA LTDA;24.638.170/0001-64;;;;;1443,0;1443,0;1443,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000398/2026;2026-06-17;;0;NÃO;Concluído;"ALCA PARA POLIPECTOMIA - FINALIDADE: BIOPSIA DE POLIPO POR VIA ENDOSCOPICA; TAMANHO: DA ALCA 13 MM A 15 MM; DIAMETRO/COMPRIMENTO: 2,3 A 2,5 MM DIAMENTO EXTERNO/COMPRIMENTO 230 CM;";Com Fornecedor Vencedor;Por item;MMH - CATETERES;MEDI-GLOBE BRASIL LTDA;04.242.860/0001-92;;;;;1100,0;1100,0;1100,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000398/2026;2026-06-17;;0;NÃO;Concluído;"ALCA PARA POLIPECTOMIA - FINALIDADE: BIOPSIA DE POLIPO POR VIA ENDOSCOPICA; TAMANHO: DA ALCA 25 MM A 27 MM; DIAMETRO/COMPRIMENTO: 2,3 A 2,5 MM DIAMENTO EXTERNO/COMPRIMENTO 230 CM;";Com Fornecedor Vencedor;Por item;MMH - CATETERES;MEDI-GLOBE BRASIL LTDA;04.242.860/0001-92;;;;;1100,0;1100,0;1100,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000398/2026;2026-06-17;;0;NÃO;Concluído;"CATETER - IDENTIFICACAO: URETERAL RETROGRADO; TAMANHO/NUMERO: 6F ; MATERIA-PRIMA: POLIURETANO;";Com Fornecedor Vencedor;Por item;MMH - CATETERES;ALRANTECH IMPORTACOES E COMERCIO LTDA;39.486.087/0001-94;;;;;1079,88;1079,88;1079,88
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000398/2026;2026-06-17;;0;NÃO;Concluído;"CATETER - IDENTIFICACAO: URETERAL RETROGRADO; TAMANHO/NUMERO: 7F; MATERIA-PRIMA: POLIURETANO;";Com Fornecedor Vencedor;Por item;MMH - CATETERES;MASTERMED COMERCIAL LTDA -EPP;02.662.841/0001-90;;;;;891,68;891,68;891,68
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000398/2026;2026-06-17;;0;NÃO;Concluído;"CONJUNTO GASTROSTOMIA - TIPO: SONDA ENDOSCOPICA PERCUTANEA; DIAMETRO: 24 FR; COMPRIMENTO: APROXIMADAMENTE 60 A 80 CM; MATERIA-PRIMA: SILICONE; COMPONENTES (1): SONDA PARA ALIMENTACAO, AGULHA INTRODUTORA; COMPONENTES (2): ALCA DE INSERCAO DO GUIA EM METAL, GUIA EM CINTO; COMPONENTES (3): ANEL FIXACAO, TRAVA DE TORCAO EM PLASTICO E CLAMP; COMPONENTES (4): ADAPTADOR DE 2 VIAS (LUER SLIP E ESCALONADA);";Com Fornecedor Vencedor;Por item;MMH - CATETERES;HTS - TECNOLOGIA EM SAUDE, COMERCIO IMPORTACAO E EXPORTACAO LTDA;66.437.831/0001-33;;;;;1750,0;1750,0;1750,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000399/2026;2026-06-17;;0;NÃO;Concluído;"AGULHA DESCARTAVEL TIPO PISTOLA - MEDIDAS: 14 G X 150 MM; FINALIDADE: BIOPSIA DE TECIDO MACIO; CAPACIDADE: 20 MM DE AMOSTRA; AGULHA: ATRAUMATICA;";Com Fornecedor Vencedor;Por item;MMH-AGULHAS, SERINGAS E EQUIPOS;UNIT - INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO LIMITADA;66.969.262/0001-77;;;;;255,0;255,0;255,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000399/2026;2026-06-17;;0;NÃO;Concluído;"AGULHA PARA ANESTESIA RAQUE - MEDIDAS: 25 G (0,5 X 120MM); TIPO: DESCARTAVEL; BISEL: QUINCKE; MANDRIL: MANDRIL CODIFICADO POR COR;";Com Fornecedor Vencedor;Por item;MMH-AGULHAS, SERINGAS E EQUIPOS;CIRURGICA FERNANDES - COMERCIO DE MATERIAIS CIRURGICOS E HOSPITALARES - SOCIEDADE LIMITADA;61.418.042/0001-31;;;;;25,0;25,0;25,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000399/2026;2026-06-17;;0;NÃO;Concluído;"AGULHA PARA ANESTESIA RAQUE - MEDIDAS: 25 G (0,5 X 90MM); TIPO: DESCARTAVEL; BISEL: QUINCKE; MANDRIL: MANDRIL CODIFICADO POR COR;";Com Fornecedor Vencedor;Por item;MMH-AGULHAS, SERINGAS E EQUIPOS;CIRURGICA FERNANDES - COMERCIO DE MATERIAIS CIRURGICOS E HOSPITALARES - SOCIEDADE LIMITADA;61.418.042/0001-31;;;;;150,0;150,0;150,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000399/2026;2026-06-17;;0;NÃO;Concluído;"BOMBA INFUSORA DESCARTAVEL - MATERIA-PRIMA: SILICONE OU MATERIAL BIOCOMPATIVEL; CAPACIDADE: VOLUME APROXIMADO DE 300ML; FLUXO: 5.0 ML/HORA; APLICACAO: INFUSAO CONTINUA DE QUIMIOTERAPICOS;";Com Fornecedor Vencedor;Por item;MMH-AGULHAS, SERINGAS E EQUIPOS;CEI COMERCIO EXPORTACAO E IMP DE MAT MEDICOS LTDA;40.175.705/0001-64;;;;;19600,0;19600,0;19600,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000400/2026;2026-06-17;;0;NÃO;Concluído;"CANULA DESCARTAVEL PARA TRAQUEOSTOMIA - TIPO: ADULTO, COM BALONETE E SEM FENESTRA; NUMERO: 6; MATERIA-PRIMA: PVC SILICONIZADO, FLEXIVEL, MOLDAVEL, ATOXICO; CARACTERISTICA ESPECIAL: LIVRE DE LATEX E DEHP, RADIOPACO E BIOCOMPATIVEL; DIAMETRO INTERNO: 7.5 MM; DIAMETRO EXTERNO: 10.8 MM; COMPRIMENTO TOTAL: 74; DIAMETRO CONEXAO: 15MM PARA EQUIPAMENTO AUXILIARES; CANULA INTERNA; COMPONENTES (1): CUFF CONICO MACIO DE ALTO VOLUME E BAIXA PRESSAO; COMPONENTES (2): OBTURADOR MALEAVEL COM EXTREMIDADE ARREDO";Com Fornecedor Vencedor;Por item;MMH - GRUPAMENTO RESPIRATÓRIO;AGIS MEDICAL PRODUTOS HOSPITALARES LTDA;05.222.267/0001-47;;;;;4250,0;4250,0;4250,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000400/2026;2026-06-17;;0;NÃO;Concluído;"CANULA DESCARTAVEL PARA TRAQUEOSTOMIA - TIPO: ADULTO, COM BALONETE E SEM FENESTRA; NUMERO: 8; MATERIA-PRIMA: PVC SILICONIZADO, FLEXIVEL, MOLDAVEL, ATOXICO; CARACTERISTICA ESPECIAL: LIVRE DE LATEX E DEHP, RADIOPACO E BIOCOMPATIVEL; DIAMETRO INTERNO: 8.5 MM; DIAMETRO EXTERNO: 12.2 MM; COMPRIMENTO TOTAL: 79 MM; DIAMETRO CONEXAO: 15MM PARA EQUIPAMENTO AUXILIARES; CANULA INTERNA; COMPONENTES (1): CUFF CONICO MACIO DE ALTO VOLUME E BAIXA PRESSAO; COMPONENTES (2): OBTURADOR MALEAVEL COM EXTREMIDADE ARR";Com Fornecedor Vencedor;Por item;MMH - GRUPAMENTO RESPIRATÓRIO;AGIS MEDICAL PRODUTOS HOSPITALARES LTDA;05.222.267/0001-47;;;;;16400,0;16400,0;16400,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000401/2026;2026-06-17;;0;NÃO;Concluído;"AVENTAL PARA USO MEDICO/ODONTOLOGICO - TIPO: CIRURGICO, DESCARTAVEL, COM MANGA LONGA; MATERIA-PRIMA: TELA NAO TECIDA SMS, 100% POLIPROPILENO; GRAMATURA/COMPOSICAO: GRAMATURA MINIMA DE 40 G/M2; COMPRIMENTO: APROXIMADO DE 1,10M X 1,50M LARGURA;";Com Fornecedor Vencedor;Por item;EQUIPAMENTOS DE PROTEÇÃO COLETIVA E INDIVIDUAL;DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA;20.235.404/0001-71;;;;;5374,9;5374,9;5374,9
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000402/2026;2026-06-17;;0;NÃO;Concluído;"BARREIRA PROTETORA OSTOMIA - TIPO: PASTA DE RESINA SINTETICA; APRESENTACAO: TUBO COM 60 GRAMAS; COMPOSICAO: HIDROCOLOIDES, SEM ALCOOL;";Com Fornecedor Vencedor;Por item;BOLSAS DE COLOSTOMIA, UROSTOMIA, ADJUVANTES E DEMAIS;COLOPLAST DO BRASIL LTDA;02.794.555/0004-20;;;;;755,4;755,4;755,4
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000402/2026;2026-06-17;;0;NÃO;Concluído;"BOLSA PARA OSTOMIA - APLICACAO: PARA ESTOMA INTESTINAL, DUAS PECAS, USO ADULTO; TIPO: DRENAVEL; COR: OPACA; FILTRO: COM FILTRO DE CARVAO ATIVADO INTEGRADO; DIAMETRO: PRE-CORTE 10MM E RECORTE MAXIMO 65MM, FLANGE 70MM;";Com Fornecedor Vencedor;Por item;BOLSAS DE COLOSTOMIA, UROSTOMIA, ADJUVANTES E DEMAIS;COLOPLAST DO BRASIL LTDA;02.794.555/0004-20;;;;;8145,8;8145,8;8145,8
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000403/2026;2026-06-18;;0;NÃO;Concluído;"FILME RADIOLOGICO PARA PROCESSAMENTO A SECO - IDENTIFICACAO: PARA MAMOGRAFIA DIGITAL, IMPRESSORA A SECO (DRY); TAMANHO: 28 X 35 CM;";Com Fornecedor Vencedor;Por item;MAT.RADIOLOGICOS;QUALIMAGE COMERCIO SERVICOS E REPRESENTACOES LTDA;31.950.325/0001-69;;;;;4725,0;4725,0;4725,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000403/2026;2026-06-18;;0;NÃO;Concluído;"FILME RADIOLOGICO PARA PROCESSAMENTO A SECO - IDENTIFICACAO: PARA MAMOGRAFIA, IMPRESSORA A SECO (DRY); TAMANHO: 20 X 25 CM;";Com Fornecedor Vencedor;Por item;MAT.RADIOLOGICOS;QUALIMAGE COMERCIO SERVICOS E REPRESENTACOES LTDA;31.950.325/0001-69;;;;;1175,0;1175,0;1175,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000403/2026;2026-06-18;;0;NÃO;Concluído;"FILME RADIOLOGICO PARA PROCESSAMENTO A SECO - IDENTIFICACAO: PARA TOMOGRAFIA PARA IMPRESSORA A SECO (DRY); TAMANHO: 35 X 43CM;";Com Fornecedor Vencedor;Por item;MAT.RADIOLOGICOS;QUALIMAGE COMERCIO SERVICOS E REPRESENTACOES LTDA;31.950.325/0001-69;;;;;1125,0;1125,0;1125,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000404/2026;2026-06-19;;0;NÃO;Concluído;"DISPOSITIVO INTRAVENOSO PARA ACESSO PERIFERICO - CATETER: EXTERNO 22 G; MATERIA-PRIMA: POLIURETANO, RADIOPACO, FLEXIVEL, ATOXICO; AGULHA: COM BISEL TRIFACETADO; EMPUNHADURA: COLORIDA; CAMARA DE REFLUXO: TRANSPARENTE; CANULA: TRANSPARENTE; MANDRIL: SIM; SISTEMA SEGURANCA: SIM;";Com Fornecedor Vencedor;Por item;CME, ATADURAS E CAMPOS, AGULHAS E SERINGAS;TECVIDA COMERCIO E DISTRIBUICAO LTDA;11.002.975/0001-75;;;;;6120,0;6120,0;6120,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000404/2026;2026-06-19;;0;NÃO;Concluído;"DISPOSITIVO PARA CATETERIZACAO ARTERIAL - CATETERIZACAO: DE ARTERIA RADIAL; MATERIA: POLIURETANO; DIMENSOES: 20G X 6CM; AGULHA: COM AGULHA E GUIA;";Com Fornecedor Vencedor;Por item;CME, ATADURAS E CAMPOS, AGULHAS E SERINGAS;CEI COMERCIO EXPORTACAO E IMP DE MAT MEDICOS LTDA;40.175.705/0001-64;;;;;15800,0;15800,0;15800,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000404/2026;2026-06-19;;0;NÃO;Concluído;"EQUIPO PARA ADMINISTRACAO DE SOLUCOES - SOLUCAO: SIMPLES COM FILTRO; APLICACAO: DE SOLUCAO PARENTERAL; MATERIAL TUBO: PVC; COMPRIMENTO TUBO: MIN 1,20 M COM PINCA ROLETE CORTA-FLUXO, INJETOR Y; CAMARA: GOTEJAMENTO FLEXIVEL E FILTROS;";Com Fornecedor Vencedor;Por item;CME, ATADURAS E CAMPOS, AGULHAS E SERINGAS;DCB DISTRIBUIDORA CIRURGICA BRASILEIRA LTDA;20.235.404/0001-71;;;;;4200,0;4200,0;4200,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000404/2026;2026-06-19;;0;NÃO;Concluído;"EXTENSOR DESCARTAVEL DE EQUIPO MEDICO CIRURGICO - COMPONENTES: PINCA CORTA FLUXO; COMPRIMENTO: 40 CM; MATERIA-PRIMA: PVC TRANSPARENTE;";Com Fornecedor Vencedor;Por item;CME, ATADURAS E CAMPOS, AGULHAS E SERINGAS;TECVIDA COMERCIO E DISTRIBUICAO LTDA;11.002.975/0001-75;;;;;952,0;952,0;952,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000405/2026;2026-06-19;;0;NÃO;Concluído;"DRENO DESCARTAVEL - FINALIDADE: SUCCAO CONTINUA DE RESIDUOS ORGANICOS; AGULHA: 4,8MM;";Com Fornecedor Vencedor;Por item;MATERIAL MÉDICO-HOSPITALAR - DRENOS E COLETORES;MASTERMED COMERCIAL LTDA -EPP;02.662.841/0001-90;;;;;1166,8;1166,8;1166,8
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000406/2026;2026-06-19;;0;NÃO;Concluído;"ETIQUETA ADESIVA USO HOSPITALAR - MATERIA-PRIMA: PAPEL FOSCO; TAMANHO: 4,0 X 1,5CM; DIZERES: DILUIR ANTES DE ADMINISTRAR, COM SIMBOLO DE ALERTA; COR: AMARELA;";Com Fornecedor Vencedor;Por item;MATERIAL MEDICO-HOSPITALAR;COTACAO COM REPRESENTACAO IMPORTACAO E EXPORTACAO LTDA;58.950.775/0001-08;;;;;85,0;85,0;85,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000407/2026;2026-06-19;;0;NÃO;Concluído;"EXTENSOR PARA OXIGENOTERAPIA - MATERIA-PRIMA: PVC SILICONIZADA, 202 TRANSPARENTE; DIAMETRO INTERNO: .; DIAMETRO EXTERNO: 3/16; COMPRIMENTO: MINIMO 1,5 M; CONECTOR: .;";Com Fornecedor Vencedor;Por item;MMH RESPIRATORIO;SIRIO PHARMA LTDA;31.495.759/0001-16;;;;;2690,0;2690,0;2690,0
2026;Bens e serviços - Lei nº 14.133/21;Registro de preços realizado no SIRP;Registro de preços realizado no SIRP;2270;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;;0513007 000408/2026;2026-06-19;;0;NÃO;Concluído;"EMBALAGEM DESCARTAVEL PARA ESTERILIZACAO -  MATERIA-PRIMA: PAPEL GRAU CIRURGICO MINIMO 60 G/M2; MATERIA-PRIMA 2: FILME LAMINADO POLIESTER OU PE/PP MINIMO 54 G/M2; DIMENSOES (L X C ): 15 CM X 100 M; TIPO ESTERILIZACAO: VAPOR UMIDO; INDICADOR: INDICADOR QUIMICO PARA VAPOR IMPRESSO NA EMBALAGEM; APRESENTACAO: ROLO 100 M;";Com Fornecedor Vencedor;Por item;INSUMOS PARA CME;AMCOR FLEXIBLES BRASIL LTDA;05.818.423/0001-37;;;;;279,0;279,0;279,0
